dataset_id,n_trees,max_features,percent_data,time,score
18,3,0.4,0.5,0.1,0.409
18,3,0.4,0.6,0.13,0.415
18,3,0.4,0.7,0.15,0.42
18,3,0.4,0.8,0.17,0.411
18,3,0.4,0.9,0.19,0.429
18,3,0.4,1.0,0.21,0.437
18,5,0.4,0.1,0.05,0.425
18,5,0.4,0.2,0.08,0.43
18,5,0.4,0.3,0.11,0.431
18,5,0.4,0.4,0.14,0.446
18,5,0.4,0.5,0.17,0.452
18,5,0.4,0.6,0.2,0.465
18,5,0.4,0.7,0.23,0.465
18,5,0.4,0.8,0.26,0.465
18,5,0.4,0.9,0.3,0.466
18,5,0.4,1.0,0.32,0.474
18,7,0.4,0.1,0.07,0.444
18,7,0.4,0.2,0.11,0.438
18,7,0.4,0.3,0.14,0.456
18,7,0.4,0.4,0.2,0.428
18,7,0.4,0.5,0.26,0.461
18,7,0.4,0.6,0.27,0.481
18,7,0.4,0.7,0.32,0.463
18,7,0.4,0.8,0.39,0.476
18,7,0.4,0.9,0.41,0.499
18,7,0.4,1.0,0.45,0.491
18,9,0.4,0.1,0.09,0.446
18,9,0.4,0.2,0.14,0.446
18,9,0.4,0.3,0.18,0.46
18,9,0.4,0.4,0.24,0.462
18,9,0.4,0.5,0.31,0.477
18,9,0.4,0.6,0.34,0.474
18,9,0.4,0.7,0.41,0.479
18,9,0.4,0.8,0.45,0.48
18,9,0.4,0.9,0.52,0.487
18,9,0.4,1.0,0.58,0.484
18,11,0.4,0.1,0.11,0.452
18,11,0.4,0.2,0.16,0.456
18,11,0.4,0.3,0.23,0.464
18,11,0.4,0.4,0.28,0.479
18,11,0.4,0.5,0.35,0.475
18,11,0.4,0.6,0.42,0.478
18,11,0.4,0.7,0.48,0.502
18,11,0.4,0.8,0.56,0.502
18,11,0.4,0.9,0.64,0.489
18,11,0.4,1.0,0.71,0.503
18,13,0.4,0.1,0.11,0.46
18,13,0.4,0.2,0.19,0.456
18,13,0.4,0.3,0.27,0.47
18,13,0.4,0.4,0.34,0.472
18,13,0.4,0.5,0.42,0.479
18,13,0.4,0.6,0.53,0.482
18,13,0.4,0.7,0.58,0.49
18,13,0.4,0.8,0.66,0.499
18,13,0.4,0.9,0.75,0.501
18,13,0.4,1.0,0.85,0.509
18,15,0.4,0.1,0.14,0.457
18,15,0.4,0.2,0.22,0.47
18,15,0.4,0.3,0.32,0.465
18,15,0.4,0.4,0.41,0.476
18,15,0.4,0.5,0.48,0.487
18,15,0.4,0.6,0.59,0.497
