1.0,1.0,0.99809523809523815,0.99714285714285711,0.99809523809523815,0.99714285714285711,0.99714285714285711,0.99809523809523815,0.99619047619047618,0.99809523809523815,0.99428571428571433,0.99619047619047618,0.99428571428571433,0.99523809523809526,0.99333333333333329,0.99142857142857144,0.99142857142857144,0.99047619047619051,0.99047619047619051,0.99142857142857144
0.45662500000000006,0.421875,0.40850000000000009,0.39587499999999998,0.37750000000000017,0.3630000000000001,0.35924999999999996,0.35050000000000003,0.34037500000000009,0.33500000000000008,0.32662500000000005,0.32250000000000001,0.33162500000000006,0.31299999999999994,0.30625000000000002,0.30262500000000014,0.30387500000000001,0.29375000000000007,0.29225000000000001,0.28675000000000006
0.10428571428571443,0.088163265306122396,0.068571428571428505,0.0659183673469389,0.061632653061224674,0.054693877551020398,0.054489795918367556,0.049183673469387679,0.048775510204081662,0.047346938775510217,0.048775510204081662,0.048571428571428599,0.046326530612245009,0.040612244897959338,0.041632653061224323,0.040612244897959338,0.040204081632653099,0.038775510204081653,0.041224489795918418,0.039591836734693908
0.51208791208791204,0.51208791208791204,0.47692307692307689,0.48901098901098894,0.48516483516483522,0.47692307692307689,0.47197802197802197,0.45989010989011003,0.44725274725274733,0.45769230769230773,0.41593406593406601,0.43186813186813189,0.41593406593406601,0.42197802197802203,0.39175824175824181,0.4065934065934067,0.42747252747252751,0.40714285714285714,0.39615384615384619,0.39835164835164838
0.22283333333333322,0.16708333333333347,0.14875000000000005,0.1293333333333333,0.11658333333333337,0.1130833333333332,0.1034166666666666,0.098000000000000087,0.09316666666666662,0.093083333333333407,0.089250000000000163,0.086999999999999966,0.082666666666666777,0.08116666666666672,0.08291666666666675,0.077333333333333365,0.075749999999999984,0.076500000000000012,0.071083333333333165,0.072250000000000036
0.81191666666666662,0.78275000000000006,0.76900000000000002,0.74908333333333332,0.74116666666666664,0.73950000000000005,0.73141666666666671,0.72550000000000003,0.71950000000000003,0.71708333333333329,0.71083333333333332,0.70900000000000007,0.70324999999999993,0.69400000000000006,0.6908333333333333,0.69499999999999995,0.68616666666666659,0.69308333333333327,0.68916666666666671,0.6861666666666667
0.6768741956241956,0.45085263835263834,0.30552606177606179,0.29490830115830113,0.2535794723294722,0.21866956241956237,0.20793918918918919,0.20974903474903472,0.17743725868725857,0.17932754182754196,0.1550112612612613,0.16301480051480044,0.15324967824967817,0.1398166023166022,0.14535875160875167,0.14259974259974262,0.13093629343629343,0.14703185328185331,0.142583655083655,0.11656209781209781
0.0032413793103447386,0.0023678160919541336,0.0013563218390804099,0.0011724137931036216,0.00085057471264371465,0.00080459770114948981,0.0006436781609193698,0.00052873563218402975,0.00036781609195379872,0.00048275862068969388,0.00045977011494247044,0.00036781609195413179,0.00039080459770113318,0.00041379310344835663,0.00032183908045957388,0.00029885057471246146,0.00025287356321823662,0.00027586206896546006,0.00029885057471257248,0.00016091954022989796
0.2162857142857143,0.20171428571428573,0.18714285714285717,0.19000000000000006,0.18399999999999994,0.17714285714285727,0.16971428571428571,0.17599999999999993,0.17428571428571438,0.17285714285714282,0.1705714285714286,0.15857142857142859,0.16714285714285704,0.16971428571428571,0.16457142857142859,0.17085714285714282,0.16485714285714281,0.16228571428571426,0.1697142857142856,0.1665714285714287
0.55118408265561869,0.55119516478270514,0.53282781784392952,0.53107172693638871,0.53046902971715004,0.53486351934257415,0.52902153342540026,0.50920157536698885,0.51764530373552931,0.51122193238197533,0.50713688984365679,0.51560448740899867,0.49665319761990001,0.50014065776686611,0.48584897618195144,0.5109406168482431,0.50246108468450035,0.48614393125671318,0.47885956387567563,0.49342403628117915
0.54966392830470501,0.53038648244958919,0.50343539955190431,0.49754480955937264,0.47838872292755785,0.48992718446601935,0.47547610156833453,0.48798543689320384,0.47067774458551148,0.45520911127707253,0.4610623599701269,0.45617998506348012,0.44467886482449592,0.45521844660194177,0.45329536967886486,0.4522591486183718,0.44747946228528757,0.44268110530246463,0.46777445855115751,0.44463218820014938
